dim_0,dim_1,worker_id,item,path
0.046208885,-1.1125226,79471,CFD-WM-038-011-A,resources/CFD-WM-038-011-A.JPEG
-0.056003626,-0.9917946,79471,CFD-WM-038-018-F,resources/CFD-WM-038-018-F.JPEG
-0.99152875,-0.75212157,81233,CFD-BF-002-004-HO,resources/CFD-BF-002-004-HO.JPEG
0.31076953,0.9505884,81233,CFD-BF-002-018-A,resources/CFD-BF-002-018-A.JPEG
-0.2093071,0.15427831,81233,CFD-BF-002-022-F,resources/CFD-BF-002-022-F.JPEG
-1.0532387,-0.62648314,81233,CFD-BF-005-005-HO,resources/CFD-BF-005-005-HO.JPEG
0.7703375,0.98945737,81233,CFD-BF-005-020-A,resources/CFD-BF-005-020-A.JPEG
-0.11128651,0.20172001,81233,CFD-BF-005-022-F,resources/CFD-BF-005-022-F.JPEG
-1.226349,-0.42498377,81233,CFD-BF-050-004-HO,resources/CFD-BF-050-004-HO.JPEG
0.39644688,1.1390258,81233,CFD-BF-050-012-A,resources/CFD-BF-050-012-A.JPEG
-0.3346702,0.31461668,81233,CFD-BF-050-036-F,resources/CFD-BF-050-036-F.JPEG
0.016268041,-0.24091831,81233,CFD-BM-002-002-F,resources/CFD-BM-002-002-F.JPEG
-1.3139033,-0.5894531,81233,CFD-BM-002-007-HO,resources/CFD-BM-002-007-HO.JPEG
0.5008618,1.1796545,81233,CFD-BM-002-016-A,resources/CFD-BM-002-016-A.JPEG
-1.0066885,-0.562672,81233,CFD-BM-009-003-HO,resources/CFD-BM-009-003-HO.JPEG
0.22853737,0.75078726,81233,CFD-BM-009-008-A,resources/CFD-BM-009-008-A.JPEG
-0.3290379,-0.029930703,81233,CFD-BM-009-009-F,resources/CFD-BM-009-009-F.JPEG
-1.3472136,-0.47682244,81233,CFD-BM-038-007-HO,resources/CFD-BM-038-007-HO.JPEG
0.17322484,0.085748784,81233,CFD-BM-038-017-F,resources/CFD-BM-038-017-F.JPEG
0.36480165,1.1294773,81233,CFD-BM-038-038-A,resources/CFD-BM-038-038-A.JPEG
-0.44838196,-0.9057916,81233,CFD-WF-001-009-HO,resources/CFD-WF-001-009-HO.JPEG
0.80836886,0.6962231,81233,CFD-WF-001-016-A,resources/CFD-WF-001-016-A.JPEG
0.41381004,-0.5836447,81233,CFD-WF-001-027-F,resources/CFD-WF-001-027-F.JPEG
1.007083,0.47172743,81233,CFD-WF-020-012-A,resources/CFD-WF-020-012-A.JPEG
-0.6444763,-1.2764841,81233,CFD-WF-020-023-HO,resources/CFD-WF-020-023-HO.JPEG
0.5002969,-0.019633476,81233,CFD-WF-020-027-F,resources/CFD-WF-020-027-F.JPEG
0.9594516,0.8083383,81233,CFD-WF-026-008-A,resources/CFD-WF-026-008-A.JPEG
-0.9474318,-0.9984494,81233,CFD-WF-026-017-HO,resources/CFD-WF-026-017-HO.JPEG
-0.55032426,-0.12434669,81233,CFD-WF-026-024-F,resources/CFD-WF-026-024-F.JPEG
-0.6290882,-1.111826,81233,CFD-WM-023-004-HO,resources/CFD-WM-023-004-HO.JPEG
1.0966549,0.7299929,81233,CFD-WM-023-012-A,resources/CFD-WM-023-012-A.JPEG
0.28457534,-0.46532848,81233,CFD-WM-023-015-F,resources/CFD-WM-023-015-F.JPEG
-0.43774155,-0.86453146,81233,CFD-WM-033-007-HO,resources/CFD-WM-033-007-HO.JPEG
0.84245753,1.0727103,81233,CFD-WM-033-014-A,resources/CFD-WM-033-014-A.JPEG
0.2202946,-0.46692336,81233,CFD-WM-033-053-F,resources/CFD-WM-033-053-F.JPEG
-0.85294133,-1.3355958,81233,CFD-WM-038-005-HO,resources/CFD-WM-038-005-HO.JPEG
1.1852559,0.3569736,81233,CFD-WM-038-011-A,resources/CFD-WM-038-011-A.JPEG
0.9457146,0.18308085,81233,CFD-WM-038-018-F,resources/CFD-WM-038-018-F.JPEG
-0.45186684,-1.3256309,82327,CFD-BF-002-004-HO,resources/CFD-BF-002-004-HO.JPEG
0.40745348,-1.0596108,82327,CFD-BF-002-018-A,resources/CFD-BF-002-018-A.JPEG
-0.047653843,-0.5911603,82327,CFD-BF-002-022-F,resources/CFD-BF-002-022-F.JPEG
-0.5131125,-0.24400638,82327,CFD-BF-005-005-HO,resources/CFD-BF-005-005-HO.JPEG
0.7155978,0.050314516,82327,CFD-BF-005-020-A,resources/CFD-BF-005-020-A.JPEG
0.15632737,-0.123807326,82327,CFD-BF-005-022-F,resources/CFD-BF-005-022-F.JPEG
-0.9256589,-0.7389188,82327,CFD-BF-050-004-HO,resources/CFD-BF-050-004-HO.JPEG
0.3786673,-1.0756377,82327,CFD-BF-050-012-A,resources/CFD-BF-050-012-A.JPEG
-0.30030936,-1.2391596,82327,CFD-BF-050-036-F,resources/CFD-BF-050-036-F.JPEG
-0.47015515,-0.9400659,82327,CFD-BM-002-002-F,resources/CFD-BM-002-002-F.JPEG
-0.97975063,-0.6227506,82327,CFD-BM-002-007-HO,resources/CFD-BM-002-007-HO.JPEG
0.72291887,-1.0453784,82327,CFD-BM-002-016-A,resources/CFD-BM-002-016-A.JPEG
-0.9945109,-0.512856,82327,CFD-BM-009-003-HO,resources/CFD-BM-009-003-HO.JPEG
0.7542991,-0.8324862,82327,CFD-BM-009-008-A,resources/CFD-BM-009-008-A.JPEG
-0.30462623,-0.5046875,82327,CFD-BM-009-009-F,resources/CFD-BM-009-009-F.JPEG
-0.9121305,-0.18475258,82327,CFD-BM-038-007-HO,resources/CFD-BM-038-007-HO.JPEG
0.6254139,-0.28251866,82327,CFD-BM-038-017-F,resources/CFD-BM-038-017-F.JPEG
0.9119689,-0.904272,82327,CFD-BM-038-038-A,resources/CFD-BM-038-038-A.JPEG
-0.8051141,0.6083601,82327,CFD-WF-001-009-HO,resources/CFD-WF-001-009-HO.JPEG
0.85243094,0.8468775,82327,CFD-WF-001-016-A,resources/CFD-WF-001-016-A.JPEG
0.67450315,0.7651966,82327,CFD-WF-001-027-F,resources/CFD-WF-001-027-F.JPEG
0.7377381,0.73829025,82327,CFD-WF-020-012-A,resources/CFD-WF-020-012-A.JPEG
-0.31342128,0.82474214,82327,CFD-WF-020-023-HO,resources/CFD-WF-020-023-HO.JPEG
0.47568378,0.8617179,82327,CFD-WF-020-027-F,resources/CFD-WF-020-027-F.JPEG
0.48615515,0.15541762,82327,CFD-WF-026-008-A,resources/CFD-WF-026-008-A.JPEG
-0.56119794,0.38945848,82327,CFD-WF-026-017-HO,resources/CFD-WF-026-017-HO.JPEG
-0.55711836,0.4327252,82327,CFD-WF-026-024-F,resources/CFD-WF-026-024-F.JPEG
-1.1760112,-0.039630543,82327,CFD-WM-023-004-HO,resources/CFD-WM-023-004-HO.JPEG
1.4191786,0.4537723,82327,CFD-WM-023-012-A,resources/CFD-WM-023-012-A.JPEG
0.24328433,0.80512,82327,CFD-WM-023-015-F,resources/CFD-WM-023-015-F.JPEG
-0.8991285,0.79309684,82327,CFD-WM-033-007-HO,resources/CFD-WM-033-007-HO.JPEG
0.7400656,0.7254989,82327,CFD-WM-033-014-A,resources/CFD-WM-033-014-A.JPEG
-0.033913497,0.9675815,82327,CFD-WM-033-053-F,resources/CFD-WM-033-053-F.JPEG
-0.7900035,1.0343412,82327,CFD-WM-038-005-HO,resources/CFD-WM-038-005-HO.JPEG
0.47052577,1.0231367,82327,CFD-WM-038-011-A,resources/CFD-WM-038-011-A.JPEG
0.43469512,1.138232,82327,CFD-WM-038-018-F,resources/CFD-WM-038-018-F.JPEG
0.62778896,0.6129956,79457,CFD-BF-002-004-HO,resources/CFD-BF-002-004-HO.JPEG
-0.6474855,-1.0295116,79457,CFD-BF-002-018-A,resources/CFD-BF-002-018-A.JPEG
0.19672294,0.59813166,79457,CFD-BF-002-022-F,resources/CFD-BF-002-022-F.JPEG
0.7186579,0.89478606,79457,CFD-BF-005-005-HO,resources/CFD-BF-005-005-HO.JPEG
-0.9154518,-0.5445938,79457,CFD-BF-005-020-A,resources/CFD-BF-005-020-A.JPEG
-0.1810639,0.2468083,79457,CFD-BF-005-022-F,resources/CFD-BF-005-022-F.JPEG
0.7617915,0.91306275,79457,CFD-BF-050-004-HO,resources/CFD-BF-050-004-HO.JPEG
-1.1102287,-0.60651803,79457,CFD-BF-050-012-A,resources/CFD-BF-050-012-A.JPEG
-0.33676845,0.7197461,79457,CFD-BF-050-036-F,resources/CFD-BF-050-036-F.JPEG
0.07854937,0.13177189,79457,CFD-BM-002-002-F,resources/CFD-BM-002-002-F.JPEG
0.9102674,0.51805145,79457,CFD-BM-002-007-HO,resources/CFD-BM-002-007-HO.JPEG
-0.4702506,-1.2787112,79457,CFD-BM-002-016-A,resources/CFD-BM-002-016-A.JPEG
0.9054435,0.14595382,79457,CFD-BM-009-003-HO,resources/CFD-BM-009-003-HO.JPEG
-0.8131485,-0.68115413,79457,CFD-BM-009-008-A,resources/CFD-BM-009-008-A.JPEG
-0.12453306,0.13138661,79457,CFD-BM-009-009-F,resources/CFD-BM-009-009-F.JPEG
1.1865513,0.666351,79457,CFD-BM-038-007-HO,resources/CFD-BM-038-007-HO.JPEG
0.18149015,-0.8303937,79457,CFD-BM-038-017-F,resources/CFD-BM-038-017-F.JPEG
-0.38529077,-1.124125,79457,CFD-BM-038-038-A,resources/CFD-BM-038-038-A.JPEG
0.4419345,0.5679922,79457,CFD-WF-001-009-HO,resources/CFD-WF-001-009-HO.JPEG
-1.0302228,-0.56603783,79457,CFD-WF-001-016-A,resources/CFD-WF-001-016-A.JPEG
-0.62758446,0.57839537,79457,CFD-WF-001-027-F,resources/CFD-WF-001-027-F.JPEG
-0.75923854,-0.47203067,79457,CFD-WF-020-012-A,resources/CFD-WF-020-012-A.JPEG
0.5585088,0.59634316,79457,CFD-WF-020-023-HO,resources/CFD-WF-020-023-HO.JPEG
-0.8319071,0.5578964,79457,CFD-WF-020-027-F,resources/CFD-WF-020-027-F.JPEG
-0.5275475,-0.50552505,79457,CFD-WF-026-008-A,resources/CFD-WF-026-008-A.JPEG
0.8556451,0.51366055,79457,CFD-WF-026-017-HO,resources/CFD-WF-026-017-HO.JPEG
0.94763017,-0.0924249,79457,CFD-WF-026-024-F,resources/CFD-WF-026-024-F.JPEG
0.43008125,1.0754962,79457,CFD-WM-023-004-HO,resources/CFD-WM-023-004-HO.JPEG
-0.91971415,-0.54687464,79457,CFD-WM-023-012-A,resources/CFD-WM-023-012-A.JPEG
-0.2189779,0.33071423,79457,CFD-WM-023-015-F,resources/CFD-WM-023-015-F.JPEG
0.7922968,0.52566755,79457,CFD-WM-033-007-HO,resources/CFD-WM-033-007-HO.JPEG
-0.37619165,-0.4331967,79457,CFD-WM-033-014-A,resources/CFD-WM-033-014-A.JPEG
0.4094978,0.29155874,79457,CFD-WM-033-053-F,resources/CFD-WM-033-053-F.JPEG
1.350817,0.48709482,79457,CFD-WM-038-005-HO,resources/CFD-WM-038-005-HO.JPEG
-0.7128599,-0.8092744,79457,CFD-WM-038-011-A,resources/CFD-WM-038-011-A.JPEG
-0.43767768,-1.2940656,79457,CFD-WM-038-018-F,resources/CFD-WM-038-018-F.JPEG
0.29349744,0.38342705,79996,CFD-BF-002-004-HO,resources/CFD-BF-002-004-HO.JPEG
-0.14377162,0.8943593,79996,CFD-BF-002-018-A,resources/CFD-BF-002-018-A.JPEG
0.35011464,0.41161183,79996,CFD-BF-002-022-F,resources/CFD-BF-002-022-F.JPEG
0.058756612,0.3289897,79996,CFD-BF-005-005-HO,resources/CFD-BF-005-005-HO.JPEG
-0.19284232,0.12543538,79996,CFD-BF-005-020-A,resources/CFD-BF-005-020-A.JPEG
0.3606218,0.13942282,79996,CFD-BF-005-022-F,resources/CFD-BF-005-022-F.JPEG
0.3006856,1.3070092,79996,CFD-BF-050-004-HO,resources/CFD-BF-050-004-HO.JPEG
0.69239944,0.8336365,79996,CFD-BF-050-012-A,resources/CFD-BF-050-012-A.JPEG
0.6464566,0.52795184,79996,CFD-BF-050-036-F,resources/CFD-BF-050-036-F.JPEG
0.5711529,0.61414474,79996,CFD-BM-002-002-F,resources/CFD-BM-002-002-F.JPEG
0.2971828,0.49549007,79996,CFD-BM-002-007-HO,resources/CFD-BM-002-007-HO.JPEG
-0.46869954,0.6467182,79996,CFD-BM-002-016-A,resources/CFD-BM-002-016-A.JPEG
0.3497982,0.36892173,79996,CFD-BM-009-003-HO,resources/CFD-BM-009-003-HO.JPEG
-0.102624536,0.29835045,79996,CFD-BM-009-008-A,resources/CFD-BM-009-008-A.JPEG
0.5839282,0.29140094,79996,CFD-BM-009-009-F,resources/CFD-BM-009-009-F.JPEG
0.15959251,0.42763126,79996,CFD-BM-038-007-HO,resources/CFD-BM-038-007-HO.JPEG
-0.122796744,0.63590914,79996,CFD-BM-038-017-F,resources/CFD-BM-038-017-F.JPEG
-0.71833634,0.052940655,79996,CFD-BM-038-038-A,resources/CFD-BM-038-038-A.JPEG
0.67369795,-0.36988026,79996,CFD-WF-001-009-HO,resources/CFD-WF-001-009-HO.JPEG
-0.7013245,-1.2706074,79996,CFD-WF-001-016-A,resources/CFD-WF-001-016-A.JPEG
-0.7970193,-0.70517915,79996,CFD-WF-001-027-F,resources/CFD-WF-001-027-F.JPEG
-0.26330099,-0.80243903,79996,CFD-WF-020-012-A,resources/CFD-WF-020-012-A.JPEG
0.20093752,-0.6738287,79996,CFD-WF-020-023-HO,resources/CFD-WF-020-023-HO.JPEG
0.25675002,-0.55261517,79996,CFD-WF-020-027-F,resources/CFD-WF-020-027-F.JPEG
0.1246698,-0.35381338,79996,CFD-WF-026-008-A,resources/CFD-WF-026-008-A.JPEG
0.40329465,-0.298973,79996,CFD-WF-026-017-HO,resources/CFD-WF-026-017-HO.JPEG
0.27732232,-0.3090571,79996,CFD-WF-026-024-F,resources/CFD-WF-026-024-F.JPEG
-0.09295897,-0.12694079,79996,CFD-WM-023-004-HO,resources/CFD-WM-023-004-HO.JPEG
-0.34201536,-0.26193777,79996,CFD-WM-023-012-A,resources/CFD-WM-023-012-A.JPEG
-0.21393912,-0.4640362,79996,CFD-WM-023-015-F,resources/CFD-WM-023-015-F.JPEG
0.039938897,-0.86193806,79996,CFD-WM-033-007-HO,resources/CFD-WM-033-007-HO.JPEG
-0.50348365,-0.35860878,79996,CFD-WM-033-014-A,resources/CFD-WM-033-014-A.JPEG
-0.21430938,-0.2978009,79996,CFD-WM-033-053-F,resources/CFD-WM-033-053-F.JPEG
0.17980449,-0.7708456,79996,CFD-WM-038-005-HO,resources/CFD-WM-038-005-HO.JPEG
-0.6965889,-0.01710548,79996,CFD-WM-038-011-A,resources/CFD-WM-038-011-A.JPEG
-0.40455166,-0.45529386,79996,CFD-WM-038-018-F,resources/CFD-WM-038-018-F.JPEG
-0.3997243,0.9584064,77641,CFD-BF-002-004-HO,resources/CFD-BF-002-004-HO.JPEG
-0.8532067,-0.13905348,77641,CFD-BF-002-018-A,resources/CFD-BF-002-018-A.JPEG
-0.68447274,0.18681002,77641,CFD-BF-002-022-F,resources/CFD-BF-002-022-F.JPEG
-0.78605825,0.35409603,77641,CFD-BF-005-005-HO,resources/CFD-BF-005-005-HO.JPEG
-0.6964868,-0.49883914,77641,CFD-BF-005-020-A,resources/CFD-BF-005-020-A.JPEG
-0.4435881,-0.019182626,77641,CFD-BF-005-022-F,resources/CFD-BF-005-022-F.JPEG
-0.5431595,0.86409414,77641,CFD-BF-050-004-HO,resources/CFD-BF-050-004-HO.JPEG
-0.4862099,-0.26129553,77641,CFD-BF-050-012-A,resources/CFD-BF-050-012-A.JPEG
-0.35007128,-0.2246973,77641,CFD-BF-050-036-F,resources/CFD-BF-050-036-F.JPEG
-0.4947342,0.16665778,77641,CFD-BM-002-002-F,resources/CFD-BM-002-002-F.JPEG
-0.5956316,0.82104564,77641,CFD-BM-002-007-HO,resources/CFD-BM-002-007-HO.JPEG
-0.7440323,-0.3346364,77641,CFD-BM-002-016-A,resources/CFD-BM-002-016-A.JPEG
-0.45145816,0.73941743,77641,CFD-BM-009-003-HO,resources/CFD-BM-009-003-HO.JPEG
-0.40872937,-0.5921795,77641,CFD-BM-009-008-A,resources/CFD-BM-009-008-A.JPEG
-0.41001537,0.045226373,77641,CFD-BM-009-009-F,resources/CFD-BM-009-009-F.JPEG
-1.0703076,0.5072712,77641,CFD-BM-038-007-HO,resources/CFD-BM-038-007-HO.JPEG
-0.1884004,-0.33989015,77641,CFD-BM-038-017-F,resources/CFD-BM-038-017-F.JPEG
-0.032020655,-0.3099921,77641,CFD-BM-038-038-A,resources/CFD-BM-038-038-A.JPEG
0.8142659,0.75176066,77641,CFD-WF-001-009-HO,resources/CFD-WF-001-009-HO.JPEG
1.0127038,-0.8323952,77641,CFD-WF-001-016-A,resources/CFD-WF-001-016-A.JPEG
0.26985627,-0.58863413,77641,CFD-WF-001-027-F,resources/CFD-WF-001-027-F.JPEG
0.4844629,-0.4783451,77641,CFD-WF-020-012-A,resources/CFD-WF-020-012-A.JPEG
1.4767298,0.511309,77641,CFD-WF-020-023-HO,resources/CFD-WF-020-023-HO.JPEG
0.8259301,-0.64492345,77641,CFD-WF-020-027-F,resources/CFD-WF-020-027-F.JPEG
0.44386843,-0.25155538,77641,CFD-WF-026-008-A,resources/CFD-WF-026-008-A.JPEG
1.1035787,1.0727321,77641,CFD-WF-026-017-HO,resources/CFD-WF-026-017-HO.JPEG
0.43527234,0.35473302,77641,CFD-WF-026-024-F,resources/CFD-WF-026-024-F.JPEG
0.5404031,0.4148939,77641,CFD-WM-023-004-HO,resources/CFD-WM-023-004-HO.JPEG
0.17274249,-1.0013653,77641,CFD-WM-023-012-A,resources/CFD-WM-023-012-A.JPEG
0.621319,0.075855255,77641,CFD-WM-023-015-F,resources/CFD-WM-023-015-F.JPEG
0.39352962,0.71151245,77641,CFD-WM-033-007-HO,resources/CFD-WM-033-007-HO.JPEG
-0.7433029,-0.8611043,77641,CFD-WM-033-014-A,resources/CFD-WM-033-014-A.JPEG
0.31228858,0.058662843,77641,CFD-WM-033-053-F,resources/CFD-WM-033-053-F.JPEG
-0.115170784,1.3639472,77641,CFD-WM-038-005-HO,resources/CFD-WM-038-005-HO.JPEG
0.001803878,-1.2558656,77641,CFD-WM-038-011-A,resources/CFD-WM-038-011-A.JPEG
0.21763664,-0.8762661,77641,CFD-WM-038-018-F,resources/CFD-WM-038-018-F.JPEG
-1.0053612,-0.021364957,78808,CFD-BF-002-004-HO,resources/CFD-BF-002-004-HO.JPEG
0.10616969,0.11217014,78808,CFD-BF-002-018-A,resources/CFD-BF-002-018-A.JPEG
-0.089714885,0.23918307,78808,CFD-BF-002-022-F,resources/CFD-BF-002-022-F.JPEG
-0.8571584,-0.11960352,78808,CFD-BF-005-005-HO,resources/CFD-BF-005-005-HO.JPEG
0.7921999,-0.23563921,78808,CFD-BF-005-020-A,resources/CFD-BF-005-020-A.JPEG
0.23772246,0.31092584,78808,CFD-BF-005-022-F,resources/CFD-BF-005-022-F.JPEG
-0.38113475,-0.48786223,78808,CFD-BF-050-004-HO,resources/CFD-BF-050-004-HO.JPEG
0.34977594,-0.17829965,78808,CFD-BF-050-012-A,resources/CFD-BF-050-012-A.JPEG
-0.2193687,0.54098123,78808,CFD-BF-050-036-F,resources/CFD-BF-050-036-F.JPEG
-0.27438468,0.65904677,78808,CFD-BM-002-002-F,resources/CFD-BM-002-002-F.JPEG
-0.8572102,-0.672641,78808,CFD-BM-002-007-HO,resources/CFD-BM-002-007-HO.JPEG
0.6552473,0.19584243,78808,CFD-BM-002-016-A,resources/CFD-BM-002-016-A.JPEG
-0.80281675,-0.72140527,78808,CFD-BM-009-003-HO,resources/CFD-BM-009-003-HO.JPEG
0.56825346,-0.30159742,78808,CFD-BM-009-008-A,resources/CFD-BM-009-008-A.JPEG
0.13344865,0.54834855,78808,CFD-BM-009-009-F,resources/CFD-BM-009-009-F.JPEG
-0.47582877,-0.089830175,78808,CFD-BM-038-007-HO,resources/CFD-BM-038-007-HO.JPEG
-0.1265842,0.75841033,78808,CFD-BM-038-017-F,resources/CFD-BM-038-017-F.JPEG
0.61205333,0.054669097,78808,CFD-BM-038-038-A,resources/CFD-BM-038-038-A.JPEG
-0.18279736,-0.9278649,78808,CFD-WF-001-009-HO,resources/CFD-WF-001-009-HO.JPEG
0.33799392,-0.018294383,78808,CFD-WF-001-016-A,resources/CFD-WF-001-016-A.JPEG
0.2498643,0.43604952,78808,CFD-WF-001-027-F,resources/CFD-WF-001-027-F.JPEG
0.67435676,-0.3430119,78808,CFD-WF-020-012-A,resources/CFD-WF-020-012-A.JPEG
-0.29729295,-0.35256734,78808,CFD-WF-020-023-HO,resources/CFD-WF-020-023-HO.JPEG
0.1422803,0.54065675,78808,CFD-WF-020-027-F,resources/CFD-WF-020-027-F.JPEG
0.9443706,-0.029860245,78808,CFD-WF-026-008-A,resources/CFD-WF-026-008-A.JPEG
-0.37989146,-0.70804787,78808,CFD-WF-026-017-HO,resources/CFD-WF-026-017-HO.JPEG
-0.031670187,0.6532758,78808,CFD-WF-026-024-F,resources/CFD-WF-026-024-F.JPEG
-0.68318,-0.9186761,78808,CFD-WM-023-004-HO,resources/CFD-WM-023-004-HO.JPEG
0.8374447,0.23874366,78808,CFD-WM-023-012-A,resources/CFD-WM-023-012-A.JPEG
-0.24451,0.2532518,78808,CFD-WM-023-015-F,resources/CFD-WM-023-015-F.JPEG
-0.5801024,-0.2294815,78808,CFD-WM-033-007-HO,resources/CFD-WM-033-007-HO.JPEG
0.351157,0.09998352,78808,CFD-WM-033-014-A,resources/CFD-WM-033-014-A.JPEG
0.33702368,0.80901337,78808,CFD-WM-033-053-F,resources/CFD-WM-033-053-F.JPEG
-0.1461112,-0.8326848,78808,CFD-WM-038-005-HO,resources/CFD-WM-038-005-HO.JPEG
0.6259087,0.5485024,78808,CFD-WM-038-011-A,resources/CFD-WM-038-011-A.JPEG
0.020424772,0.052606434,78808,CFD-WM-038-018-F,resources/CFD-WM-038-018-F.JPEG
0.68579054,0.965201,80093,CFD-BF-002-004-HO,resources/CFD-BF-002-004-HO.JPEG
-1.086337,-0.6968932,80093,CFD-BF-002-018-A,resources/CFD-BF-002-018-A.JPEG
0.49509943,0.15609142,80093,CFD-BF-002-022-F,resources/CFD-BF-002-022-F.JPEG
1.0038604,0.6694203,80093,CFD-BF-005-005-HO,resources/CFD-BF-005-005-HO.JPEG
-0.9337464,-0.59004384,80093,CFD-BF-005-020-A,resources/CFD-BF-005-020-A.JPEG
0.27184284,-0.30752054,80093,CFD-BF-005-022-F,resources/CFD-BF-005-022-F.JPEG
0.9791492,0.8096455,80093,CFD-BF-050-004-HO,resources/CFD-BF-050-004-HO.JPEG
-0.920806,-1.1766026,80093,CFD-BF-050-012-A,resources/CFD-BF-050-012-A.JPEG
0.21790345,-0.07670536,80093,CFD-BF-050-036-F,resources/CFD-BF-050-036-F.JPEG
0.16890752,0.14543548,80093,CFD-BM-002-002-F,resources/CFD-BM-002-002-F.JPEG
0.72381413,1.09575,80093,CFD-BM-002-007-HO,resources/CFD-BM-002-007-HO.JPEG
-1.0237207,-1.2778816,80093,CFD-BM-002-016-A,resources/CFD-BM-002-016-A.JPEG
0.87563664,1.0263877,80093,CFD-BM-009-003-HO,resources/CFD-BM-009-003-HO.JPEG
-0.5141516,-0.9821554,80093,CFD-BM-009-008-A,resources/CFD-BM-009-008-A.JPEG
0.34027407,0.2673103,80093,CFD-BM-009-009-F,resources/CFD-BM-009-009-F.JPEG
1.0986726,1.2259125,80093,CFD-BM-038-007-HO,resources/CFD-BM-038-007-HO.JPEG
0.37163115,-0.6358024,80093,CFD-BM-038-017-F,resources/CFD-BM-038-017-F.JPEG
-1.1449101,-0.9325649,80093,CFD-BM-038-038-A,resources/CFD-BM-038-038-A.JPEG
0.96675855,0.72018784,80093,CFD-WF-001-009-HO,resources/CFD-WF-001-009-HO.JPEG
-0.72515243,-0.76208586,80093,CFD-WF-001-016-A,resources/CFD-WF-001-016-A.JPEG
0.030756261,-0.6434761,80093,CFD-WF-001-027-F,resources/CFD-WF-001-027-F.JPEG
-1.0893128,-0.83708876,80093,CFD-WF-020-012-A,resources/CFD-WF-020-012-A.JPEG
1.3735784,1.0529909,80093,CFD-WF-020-023-HO,resources/CFD-WF-020-023-HO.JPEG
-0.7363944,-0.24558935,80093,CFD-WF-020-027-F,resources/CFD-WF-020-027-F.JPEG
-0.93014956,-0.5968553,80093,CFD-WF-026-008-A,resources/CFD-WF-026-008-A.JPEG
0.62665176,1.1387504,80093,CFD-WF-026-017-HO,resources/CFD-WF-026-017-HO.JPEG
0.8667469,0.36091653,80093,CFD-WF-026-024-F,resources/CFD-WF-026-024-F.JPEG
0.79947984,1.0552732,80093,CFD-WM-023-004-HO,resources/CFD-WM-023-004-HO.JPEG
-1.2589728,-0.85542804,80093,CFD-WM-023-012-A,resources/CFD-WM-023-012-A.JPEG
0.2740986,0.2868142,80093,CFD-WM-023-015-F,resources/CFD-WM-023-015-F.JPEG
0.8882982,0.7202454,80093,CFD-WM-033-007-HO,resources/CFD-WM-033-007-HO.JPEG
-1.3013967,-0.6647693,80093,CFD-WM-033-014-A,resources/CFD-WM-033-014-A.JPEG
0.06334371,0.42710155,80093,CFD-WM-033-053-F,resources/CFD-WM-033-053-F.JPEG
0.9604622,0.80203277,80093,CFD-WM-038-005-HO,resources/CFD-WM-038-005-HO.JPEG
-0.58231056,-1.0973034,80093,CFD-WM-038-011-A,resources/CFD-WM-038-011-A.JPEG
-0.24808471,-1.4868934,80093,CFD-WM-038-018-F,resources/CFD-WM-038-018-F.JPEG
0.88401383,-0.7656646,81270,CFD-BF-002-004-HO,resources/CFD-BF-002-004-HO.JPEG
-0.36864775,1.1517843,81270,CFD-BF-002-018-A,resources/CFD-BF-002-018-A.JPEG
0.28154498,-0.35329217,81270,CFD-BF-002-022-F,resources/CFD-BF-002-022-F.JPEG
1.1044987,-0.626979,81270,CFD-BF-005-005-HO,resources/CFD-BF-005-005-HO.JPEG
-0.5286615,0.49461576,81270,CFD-BF-005-020-A,resources/CFD-BF-005-020-A.JPEG
-0.14297354,-0.22224438,81270,CFD-BF-005-022-F,resources/CFD-BF-005-022-F.JPEG
0.6611297,-0.19252926,81270,CFD-BF-050-004-HO,resources/CFD-BF-050-004-HO.JPEG
-0.52923393,0.8420072,81270,CFD-BF-050-012-A,resources/CFD-BF-050-012-A.JPEG
-0.015644696,-0.028581882,81270,CFD-BF-050-036-F,resources/CFD-BF-050-036-F.JPEG
0.050072007,0.20291469,81270,CFD-BM-002-002-F,resources/CFD-BM-002-002-F.JPEG
0.34009406,-0.5989077,81270,CFD-BM-002-007-HO,resources/CFD-BM-002-007-HO.JPEG
-0.17356132,0.6554347,81270,CFD-BM-002-016-A,resources/CFD-BM-002-016-A.JPEG
0.8845879,-0.50983036,81270,CFD-BM-009-003-HO,resources/CFD-BM-009-003-HO.JPEG
-0.7924217,0.39681032,81270,CFD-BM-009-008-A,resources/CFD-BM-009-008-A.JPEG
0.17184147,-0.69602245,81270,CFD-BM-009-009-F,resources/CFD-BM-009-009-F.JPEG
0.9182298,-0.37683448,81270,CFD-BM-038-007-HO,resources/CFD-BM-038-007-HO.JPEG
-1.0373931,-0.7633127,81270,CFD-BM-038-017-F,resources/CFD-BM-038-017-F.JPEG
-0.5462255,1.0391694,81270,CFD-BM-038-038-A,resources/CFD-BM-038-038-A.JPEG
0.6583834,-0.3369177,81270,CFD-WF-001-009-HO,resources/CFD-WF-001-009-HO.JPEG
-0.92475504,-0.022341197,81270,CFD-WF-001-016-A,resources/CFD-WF-001-016-A.JPEG
-0.59462976,0.17252079,81270,CFD-WF-001-027-F,resources/CFD-WF-001-027-F.JPEG
-0.6132528,0.7350023,81270,CFD-WF-020-012-A,resources/CFD-WF-020-012-A.JPEG
